strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
D_boxcox,1,0.49814020155779504,0.49814020155779504,0.4187368958369609,0.0033333333333333335,0.0,0.0,0.28,0.09808635711669922,0.2992569921899265,0.5317049252624491,0.7222133526588427
E_novelty,1,0.39627594662200755,,0.31120954236444137,0.16,0.2,0.1,0.12,0.08114862442016602,0.0,0.5,1.0
F_combined,1,0.43709694635916135,0.481895576617518,0.3250323829804233,0.13666666666666666,0.2,0.1,0.04,0.5190038681030273,0.0,0.5,1.0
G_main_exploiter,1,0.4845624713121771,0.4874652206764746,0.38531110586034906,0.25333333333333335,0.0,0.2,0.32,0.05771017074584961,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,1,0.6054390971959785,0.6182988699874442,0.5070828240892592,0.25333333333333335,0.0,0.2,0.24,0.09509420394897461,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,1,0.449688996544406,0.449688996544406,0.34243637846850344,0.0033333333333333335,0.0,0.0,0.16,0.525090217590332,0.282051562808452,0.5164010364774696,0.7241551909690899
J_boxcox_cat,1,0.6337537083745375,0.6337537083745375,0.535950428993624,0.0033333333333333335,0.4,0.3,0.6,0.10970473289489746,0.3224534201921723,0.5582940226769341,0.7944475408778068
K_tobit_boxcox_cat,1,0.41784642051578347,0.41784642051578347,0.29041270212314274,0.0033333333333333335,0.2,0.3,0.32,0.5271871089935303,0.24428919657314604,0.4665033145676145,0.6830258678960168
A_baseline,2,0.3971211274297742,0.4053085034278159,0.34629516360033613,0.25333333333333335,0.2,0.2,0.16,5.539295673370361,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,2,0.0205683103805321,0.0,0.004934047451798203,0.25333333333333335,0.0,0.0,0.08,0.05154085159301758,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,2,0.406603284090535,0.41184368715207936,0.3401827943625666,0.25333333333333335,0.0,0.1,0.08,0.511854887008667,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,2,0.47216880187557636,0.47216880187557636,0.44070874206301264,0.0033333333333333335,0.0,0.0,0.16,0.08445429801940918,0.2770023096031592,0.5316402259259896,0.7645880544206825
E_novelty,2,0.33973775329540523,,0.301689666019767,0.13,0.0,0.1,0.16,0.08113837242126465,0.0,0.375,1.0
F_combined,2,0.3380569682663592,0.3543790486560962,0.28668530958499194,0.13,0.0,0.0,0.08,0.5193266868591309,0.0,0.5,1.0
G_main_exploiter,2,0.4543251536217712,0.4587635006000267,0.3654141639958654,0.25333333333333335,0.0,0.1,0.24,0.05522418022155762,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,2,0.4442982232168092,0.4369012989033211,0.38367597248184404,0.25333333333333335,0.0,0.1,0.16,0.09392690658569336,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,2,0.4455387282080911,0.4455387282080911,0.3966043300973724,0.0033333333333333335,0.0,0.0,0.16,0.5272119045257568,0.3125738582032108,0.5079806117299366,0.710611527455849
J_boxcox_cat,2,0.3042300470005222,0.3042300470005222,0.26566252883739155,0.0033333333333333335,0.0,0.0,0.12,0.10694313049316406,0.264605594520389,0.5113394147218955,0.7199016852436019
K_tobit_boxcox_cat,2,0.4247851642796031,0.4247851642796031,0.4025615169456021,0.0033333333333333335,0.2,0.2,0.36,0.5273780822753906,0.30266992790368813,0.5241166255788481,0.7209896097456437
A_baseline,3,0.4138567832927152,0.426265625173613,0.2898681703809626,0.25333333333333335,0.0,0.0,0.16,6.068218469619751,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,3,-0.06584364236858935,0.0,-0.021192068445498254,0.25333333333333335,0.0,0.1,0.12,0.05716252326965332,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,3,0.4953794465011565,0.49203480038667097,0.38078176633348193,0.25333333333333335,0.0,0.0,0.2,0.5631306171417236,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,3,0.5248907210080112,0.5248907210080112,0.43997745695560914,0.0033333333333333335,0.2,0.1,0.24,0.08449172973632812,0.24009936218580213,0.5026118430087074,0.7140820118668496
E_novelty,3,0.47831957420409715,,0.3766289945307128,0.14,0.0,0.0,0.12,0.07784557342529297,0.0,0.5,1.0
F_combined,3,0.4621813693042171,0.5305174501938911,0.3506251107479284,0.14,0.0,0.1,0.12,0.5313489437103271,0.0,0.375,1.0
G_main_exploiter,3,0.38417651245667345,0.3827779012400552,0.1882229675654645,0.25333333333333335,0.0,0.3,0.24,0.06566905975341797,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,3,0.5245850088197885,0.5315556839520439,0.4016491260319937,0.25333333333333335,0.0,0.0,0.16,0.10089898109436035,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,3,0.49622818031311455,0.49622818031311455,0.39188517896072517,0.0033333333333333335,0.2,0.2,0.32,0.5254530906677246,0.2355468247782171,0.5031541515146696,0.7365495761788462
J_boxcox_cat,3,0.4922365804064489,0.4922365804064489,0.3722059111372089,0.0033333333333333335,0.0,0.0,0.12,0.10352349281311035,0.29192539148816965,0.5214688269174639,0.7258876536360666
K_tobit_boxcox_cat,3,0.5625951399459994,0.5625951399459994,0.4541255796059692,0.0033333333333333335,0.2,0.2,0.44,0.5243847370147705,0.27100678926236227,0.4821036539958458,0.6925242659532166
